0mM,0mM,0mM,0mM,0mM,0mM,50mM,50mM,50mM,50mM,50mM,50mM,100mM,100mM,100mM,100mM,100mM,100mM,150mM,150mM,150mM,150mM,150mM,150mM,200mM,200mM,200mM,200mM,200mM,200mM,250mM,250mM,250mM,250mM,250mM,250mM,300mM,300mM,300mM,300mM,300mM,300mM,350mM,350mM,350mM,350mM,350mM,350mM,400mM,400mM,400mM,400mM,400mM,400mM
41.52,34.2,36.03,28.7,45.18,23.201,-40.91,-67.78,-53.13,-33.59,-58.62,-51.3,-43.96,-23.81,-66.56,-59.84,-37.25,-43.35,-67.78,-53.13,-33.59,-58.62,-51.3,-41.52,-72.06,-67.78,-56.79,-62.89,-58.01,-63.5,-70.83,-70.84,-66.57,-66.56,-56.79,-53.13,-74.5,-86.71,-74.5,-60.45,-56.79,-50.69,-42.75,-33.58,-23.82,-69.62,-48.85,-58.62,-41.52,-42.75,-22.59,-20.15,3.05,36.64
42.74,35.42,37.86,31.14,45.18,23.811,-40.3,-67.17,-53.13,-34.2,-58.01,-50.69,-43.35,-23.81,-65.95,-59.84,-36.64,-43.35,-67.17,-53.13,-34.2,-58.01,-50.69,-41.52,-72.06,-67.78,-56.79,-61.67,-58.01,-62.28,-70.22,-69.62,-67.18,-66.56,-56.79,-53.13,-74.5,-87.32,-73.89,-59.23,-55.57,-50.08,-42.13,-33.58,-23.21,-69.01,-47.02,-58.62,-40.91,-42.75,-21.98,-19.54,3.66,37.25
43.96,37.25,39.7,32.37,45.18,24.431,-39.69,-66.56,-51.91,-32.98,-58.01,-50.08,-43.35,-23.2,-65.95,-59.23,-36.03,-42.74,-66.56,-51.91,-32.98,-58.01,-50.08,-41.52,-71.45,-67.17,-56.79,-61.06,-57.4,-62.28,-70.22,-69.01,-66.57,-65.34,-55.57,-52.52,-73.89,-86.71,-72.67,-58.62,-54.96,-48.85,-41.52,-32.97,-22.6,-68.4,-46.41,-58.01,-40.91,-42.14,-21.98,-18.93,3.66,37.25
44.57,38.47,40.92,34.2,45.18,25.041,-39.08,-65.95,-51.91,-32.36,-58.62,-49.46,-42.13,-22.59,-65.95,-59.23,-36.03,-42.74,-65.95,-51.91,-32.36,-58.62,-49.46,-41.52,-71.45,-67.17,-56.18,-59.84,-57.4,-62.28,-69.61,-68.4,-65.95,-64.73,-55.57,-52.52,-74.5,-86.71,-72.06,-58.01,-54.96,-48.24,-40.3,-32.36,-21.38,-67.79,-45.8,-58.01,-40.3,-41.53,-21.37,-18.93,4.27,37.25
45.8,39.7,42.75,35.42,45.18,25.041,-39.08,-65.34,-50.69,-32.36,-58.01,-49.46,-42.74,-22.59,-65.34,-58.62,-35.42,-42.13,-65.34,-50.69,-32.36,-58.01,-49.46,-40.3,-71.45,-67.17,-55.57,-59.84,-56.79,-62.28,-69.61,-67.79,-65.95,-64.12,-54.95,-51.91,-73.89,-86.71,-71.45,-57.4,-53.74,-47.02,-40.3,-31.75,-20.76,-67.18,-44.58,-57.4,-39.69,-41.53,-21.37,-18.32,4.27,37.25
45.8,40.92,43.97,37.25,45.18,25.651,-37.86,-64.73,-50.69,-31.14,-57.4,-47.63,-42.13,-22.59,-64.73,-58.01,-34.81,-42.13,-64.73,-50.69,-31.14,-57.4,-47.63,-39.69,-71.45,-67.17,-56.18,-59.23,-56.18,-62.28,-69,-67.79,-65.34,-64.12,-54.34,-51.91,-73.28,-86.1,-70.22,-56.79,-53.13,-46.41,-39.08,-31.75,-20.15,-66.57,-44.58,-56.79,-39.08,-41.53,-20.76,-18.32,4.88,37.86
46.41,41.53,44.58,38.47,45.18,26.261,-37.86,-64.73,-50.69,-31.75,-57.4,-48.24,-42.13,-22.59,-64.12,-58.01,-35.42,-42.74,-64.73,-50.69,-31.75,-57.4,-48.24,-39.69,-70.84,-66.56,-56.18,-58.62,-56.79,-62.28,-69,-67.17,-65.34,-63.51,-53.73,-51.91,-73.28,-86.1,-70.22,-56.18,-52.52,-45.19,-38.47,-31.14,-19.54,-65.95,-43.97,-56.79,-39.69,-40.92,-20.76,-18.93,4.88,37.86
46.41,43.36,45.8,39.69,45.79,26.871,-37.25,-64.12,-49.46,-31.14,-56.79,-47.02,-42.13,-22.59,-64.12,-58.01,-34.81,-42.13,-64.12,-49.46,-31.14,-56.79,-47.02,-39.69,-70.23,-66.56,-55.57,-58.62,-56.18,-61.67,-68.39,-65.95,-64.73,-62.9,-53.12,-51.3,-73.28,-86.1,-69.61,-56.18,-52.52,-44.58,-37.86,-31.14,-18.93,-65.95,-43.36,-56.18,-39.08,-40.92,-20.76,-18.32,5.49,37.86
47.02,43.97,47.02,40.92,45.79,26.871,-36.64,-63.51,-49.46,-30.53,-56.79,-46.41,-41.52,-21.98,-64.12,-57.4,-34.2,-42.13,-63.51,-49.46,-30.53,-56.79,-46.41,-39.08,-70.23,-66.56,-55.57,-58.01,-56.18,-61.67,-69,-65.95,-65.34,-62.29,-53.12,-50.69,-72.06,-86.1,-69,-55.57,-51.3,-43.97,-37.25,-30.53,-18.32,-65.34,-42.14,-55.57,-38.47,-41.53,-20.76,-18.32,5.49,37.86
47.63,45.19,47.02,42.14,46.4,26.871,-36.64,-63.51,-48.85,-29.31,-55.57,-45.19,-40.91,-21.98,-63.51,-56.79,-33.58,-41.52,-63.51,-48.85,-29.31,-55.57,-45.19,-39.08,-69.62,-66.56,-55.57,-58.01,-56.18,-61.67,-68.39,-65.34,-64.73,-61.68,-52.51,-50.69,-72.06,-85.49,-68.39,-55.57,-50.68,-42.75,-37.25,-30.53,-17.71,-64.12,-42.14,-55.57,-38.47,-40.31,-20.15,-17.7,5.49,38.47
47.63,45.19,48.86,43.36,47.02,26.871,-36.03,-63.51,-48.85,-29.31,-55.57,-45.19,-41.52,-21.98,-63.51,-57.4,-34.2,-41.52,-63.51,-48.85,-29.31,-55.57,-45.19,-39.08,-69.62,-66.56,-55.57,-57.4,-55.57,-61.06,-68.39,-64.73,-64.73,-61.07,-52.51,-50.08,-72.67,-85.49,-67.78,-54.96,-50.07,-42.75,-36.64,-30.53,-17.71,-64.12,-40.31,-54.95,-38.47,-40.92,-20.15,-17.7,5.49,37.86
48.24,46.41,49.47,43.97,46.4,27.481,-36.03,-62.9,-48.85,-29.31,-54.96,-43.97,-41.52,-21.37,-62.9,-56.79,-33.58,-40.91,-62.9,-48.85,-29.31,-54.96,-43.97,-38.47,-69.62,-65.95,-55.57,-57.4,-56.18,-61.67,-68.39,-64.73,-64.73,-61.07,-51.9,-50.08,-72.06,-84.88,-67.78,-54.35,-50.07,-41.53,-36.64,-30.53,-17.1,-63.51,-40.31,-54.34,-37.86,-40.31,-20.15,-17.7,6.1,38.47
48.85,47.63,50.08,45.19,46.4,28.091,-34.81,-62.9,-48.24,-28.09,-55.57,-44.58,-40.3,-21.37,-62.29,-57.4,-33.58,-40.91,-62.9,-48.24,-28.09,-55.57,-44.58,-37.86,-69.62,-66.56,-54.95,-56.18,-55.57,-61.06,-67.78,-63.51,-64.12,-60.45,-51.9,-50.08,-71.45,-84.88,-67.17,-54.96,-49.46,-41.53,-36.03,-29.92,-16.49,-62.29,-38.47,-54.34,-37.25,-40.31,-20.15,-17.7,6.1,38.47
48.85,47.63,50.69,45.8,47.63,27.481,-34.81,-62.29,-48.24,-28.09,-54.96,-43.36,-40.91,-21.37,-62.29,-56.17,-32.97,-40.3,-62.29,-48.24,-28.09,-54.96,-43.36,-37.86,-69.01,-65.95,-55.57,-56.18,-55.57,-61.67,-67.17,-62.9,-64.12,-59.84,-50.68,-49.47,-71.45,-84.88,-67.17,-54.35,-49.46,-40.92,-35.42,-29.92,-16.49,-62.29,-39.08,-53.73,-37.25,-39.7,-19.54,-17.7,6.1,38.47
49.46,48.24,50.69,46.41,47.63,28.701,-34.81,-61.67,-47.63,-26.87,-53.73,-42.75,-40.91,-21.37,-61.68,-55.56,-33.58,-40.3,-61.67,-47.63,-26.87,-53.73,-42.75,-37.86,-69.62,-66.56,-55.57,-56.18,-55.57,-61.67,-67.17,-62.9,-64.12,-59.84,-51.29,-49.47,-70.84,-84.88,-65.34,-54.35,-48.85,-39.69,-35.42,-29.92,-15.88,-62.29,-39.08,-53.73,-36.64,-39.7,-19.54,-17.09,6.1,37.86
48.85,48.85,51.3,47.02,47.02,28.091,-34.19,-61.67,-47.63,-26.87,-54.35,-43.36,-40.91,-21.37,-61.68,-55.56,-32.97,-40.3,-61.67,-47.63,-26.87,-54.35,-43.36,-37.86,-69.01,-65.95,-55.57,-55.57,-55.57,-61.06,-67.17,-62.29,-64.12,-59.23,-50.68,-48.86,-70.84,-84.88,-64.12,-53.74,-48.85,-39.08,-34.81,-29.31,-15.88,-61.07,-37.86,-53.12,-36.64,-39.7,-18.93,-17.09,6.71,38.47
50.07,49.47,51.91,47.63,47.63,28.091,-34.81,-61.67,-47.63,-26.87,-53.12,-42.14,-40.3,-21.37,-61.68,-55.56,-32.97,-39.69,-61.67,-47.63,-26.87,-53.12,-42.14,-37.25,-69.01,-66.56,-55.57,-55.57,-54.95,-61.06,-67.17,-61.68,-64.12,-59.84,-50.68,-48.86,-70.84,-84.26,-64.12,-53.74,-48.24,-39.69,-34.81,-29.31,-15.27,-60.46,-37.86,-52.51,-36.64,-40.31,-18.93,-17.7,6.71,37.86
50.07,50.08,51.91,48.24,47.02,28.701,-34.19,-61.06,-47.02,-26.26,-53.73,-41.53,-40.3,-21.37,-61.68,-55.56,-32.36,-40.3,-61.06,-47.02,-26.26,-53.73,-41.53,-37.25,-69.01,-66.56,-54.95,-54.95,-54.95,-61.06,-66.56,-61.07,-63.51,-59.23,-50.07,-48.86,-70.23,-84.26,-64.12,-53.13,-47.63,-39.08,-34.2,-28.7,-14.66,-60.46,-36.64,-52.51,-36.64,-39.7,-18.93,-17.09,6.1,38.47
50.68,50.69,52.52,48.85,47.63,28.701,-34.19,-61.06,-47.02,-25.65,-53.12,-41.53,-40.3,-21.37,-61.07,-54.95,-31.75,-40.3,-61.06,-47.02,-25.65,-53.12,-41.53,-37.25,-69.01,-65.95,-54.95,-54.95,-54.95,-61.06,-66.56,-60.46,-63.51,-59.23,-50.07,-48.86,-70.23,-84.26,-64.12,-52.51,-47.63,-38.47,-33.59,-28.7,-14.66,-60.46,-35.42,-52.51,-36.64,-39.09,-18.93,-16.48,6.71,38.47
51.9,51.3,52.52,49.46,47.63,28.701,-34.19,-61.06,-47.02,-25.04,-53.12,-40.92,-40.3,-20.76,-61.07,-54.34,-32.36,-39.69,-61.06,-47.02,-25.04,-53.12,-40.92,-36.64,-68.4,-65.95,-55.57,-54.95,-54.95,-60.45,-65.95,-60.46,-62.9,-58.62,-49.46,-48.24,-70.84,-83.65,-63.51,-52.51,-46.41,-38.47,-32.97,-28.7,-14.05,-59.24,-35.42,-51.9,-36.64,-39.7,-18.93,-17.09,6.71,38.47
51.9,51.3,53.74,50.07,47.02,28.701,-33.58,-61.06,-47.02,-25.04,-51.9,-40.31,-40.3,-21.37,-61.07,-54.95,-32.36,-39.08,-61.06,-47.02,-25.04,-51.9,-40.31,-36.03,-68.4,-65.95,-55.57,-55.57,-54.34,-61.06,-66.56,-60.46,-63.51,-58.62,-50.07,-48.24,-70.23,-83.65,-63.51,-51.9,-45.19,-38.47,-32.97,-28.7,-14.05,-59.24,-34.81,-51.29,-36.64,-39.7,-18.32,-16.48,6.71,38.47
51.9,51.91,54.35,50.69,47.02,29.311,-33.58,-60.45,-45.8,-24.43,-51.9,-39.69,-40.3,-21.37,-60.46,-54.34,-31.75,-39.08,-60.45,-45.8,-24.43,-51.9,-39.69,-36.03,-68.4,-66.56,-54.95,-54.34,-54.95,-60.45,-65.95,-59.85,-62.9,-58.62,-49.46,-48.24,-70.23,-83.65,-64.12,-51.9,-45.19,-37.86,-33.59,-23.81,-14.05,-58.63,-34.81,-51.29,-36.03,-39.7,-18.32,-17.09,6.71,38.47
53.12,51.91,54.35,51.3,47.63,29.311,-32.97,-60.45,-45.8,-24.43,-51.29,-39.69,-40.3,-21.37,-60.46,-54.34,-32.36,-39.08,-60.45,-45.8,-24.43,-51.29,-39.69,-35.42,-67.79,-65.95,-54.95,-54.95,-54.95,-60.45,-65.95,-58.01,-62.9,-58.01,-49.46,-47.63,-69.62,-83.65,-63.51,-51.9,-43.97,-37.86,-32.97,-24.42,-13.44,-59.24,-34.2,-50.68,-36.03,-39.7,-18.93,-17.09,6.1,38.47
53.12,52.52,54.96,51.3,48.24,29.311,-32.97,-60.45,-46.41,-23.82,-51.29,-39.08,-40.3,-21.37,-60.46,-54.34,-32.36,-38.47,-60.45,-46.41,-23.82,-51.29,-39.08,-36.03,-68.4,-66.56,-54.95,-54.34,-54.34,-61.06,-65.95,-58.63,-62.9,-58.01,-48.85,-47.63,-70.23,-83.65,-64.12,-51.29,-43.36,-37.25,-32.36,-26.87,-13.44,-53.74,-34.2,-50.68,-35.41,-39.09,-18.93,-17.09,6.71,38.47
53.12,53.13,55.57,52.52,47.63,29.311,-32.97,-59.84,-45.8,-23.82,-51.29,-38.47,-40.3,-21.37,-60.46,-54.34,-32.36,-39.08,-59.84,-45.8,-23.82,-51.29,-38.47,-35.42,-68.4,-65.95,-55.57,-54.34,-54.95,-60.45,-65.34,-57.4,-62.29,-57.4,-48.85,-47.02,-70.23,-83.04,-63.51,-51.29,-42.14,-37.25,-32.36,-27.48,-13.44,-55.57,-34.2,-50.07,-36.03,-39.09,-18.32,-17.09,6.71,38.47
53.73,53.13,55.57,53.13,48.24,29.921,-32.97,-59.84,-46.41,-23.21,-51.29,-38.47,-39.69,-21.37,-59.85,-53.73,-32.36,-39.08,-59.84,-46.41,-23.21,-51.29,-38.47,-34.81,-68.4,-66.56,-55.57,-54.34,-54.34,-60.45,-65.95,-58.01,-62.9,-58.01,-49.46,-47.02,-70.23,-83.04,-63.51,-51.9,-42.14,-36.64,-32.36,-28.09,-12.83,-54.96,-32.98,-49.46,-35.41,-39.7,-18.93,-16.48,6.71,38.47
54.35,53.74,56.18,53.74,48.24,29.311,-32.97,-60.45,-45.19,-22.59,-50.68,-37.86,-39.69,-20.76,-60.46,-53.73,-32.36,-38.47,-60.45,-45.19,-22.59,-50.68,-37.86,-34.81,-67.79,-66.56,-54.95,-54.34,-54.34,-61.06,-65.34,-57.4,-62.29,-57.4,-48.85,-47.02,-69.62,-83.04,-63.51,-51.29,-42.14,-36.03,-31.75,-27.48,-12.83,-54.35,-32.37,-49.46,-36.03,-39.7,-18.93,-16.48,6.71,38.47
53.12,53.74,56.8,54.35,47.63,29.311,-32.36,-59.84,-45.19,-21.98,-50.68,-37.25,-40.3,-21.37,-59.85,-53.12,-31.75,-38.47,-59.84,-45.19,-21.98,-50.68,-37.25,-34.81,-67.79,-65.95,-55.57,-53.73,-53.73,-60.45,-65.95,-56.79,-62.29,-57.4,-48.85,-46.41,-69.62,-83.04,-63.51,-51.9,-42.75,-36.03,-32.36,-28.09,-12.83,-54.35,-31.15,-49.46,-35.41,-39.7,-18.93,-16.48,6.1,37.86
54.35,54.35,56.18,54.96,47.63,29.921,-32.36,-59.84,-45.8,-21.98,-50.07,-37.25,-40.3,-21.37,-59.85,-53.12,-32.36,-38.47,-59.84,-45.8,-21.98,-50.07,-37.25,-34.19,-67.79,-65.95,-54.95,-53.73,-54.34,-60.45,-65.34,-56.18,-62.29,-56.79,-48.85,-47.02,-69.01,-82.43,-63.51,-51.9,-42.75,-35.42,-32.36,-28.09,-12.83,-52.52,-31.15,-49.46,-35.41,-39.7,-18.93,-16.48,6.1,38.47
53.73,54.35,56.8,54.96,47.63,29.311,-32.36,-59.23,-44.58,-21.37,-49.46,-36.64,-40.3,-21.37,-59.85,-53.12,-31.75,-37.86,-59.23,-44.58,-21.37,-49.46,-36.64,-34.19,-67.79,-65.95,-55.57,-53.73,-54.34,-60.45,-65.34,-56.79,-62.29,-57.4,-48.85,-46.41,-69.01,-82.43,-63.51,-51.9,-42.14,-35.42,-31.75,-28.7,-12.83,-51.3,-31.15,-48.85,-35.41,-39.09,-18.32,-16.48,6.71,38.47
54.96,54.96,56.8,54.96,47.02,29.921,-31.75,-59.84,-45.19,-21.98,-49.46,-36.64,-40.3,-20.76,-59.24,-52.51,-31.75,-38.47,-59.84,-45.19,-21.98,-49.46,-36.64,-34.19,-67.79,-66.56,-54.95,-53.73,-54.34,-60.45,-64.73,-55.57,-61.68,-56.79,-48.85,-46.41,-69.01,-82.43,-62.9,-51.29,-42.75,-35.42,-31.75,-29.31,-12.22,-51.91,-31.15,-48.24,-35.41,-39.09,-18.93,-16.48,6.1,38.47
54.35,54.35,56.8,54.96,47.02,29.311,-31.75,-59.23,-44.58,-21.98,-48.85,-36.64,-40.3,-21.37,-59.85,-53.12,-31.75,-38.47,-59.23,-44.58,-21.98,-48.85,-36.64,-33.58,-68.4,-65.95,-55.57,-53.73,-54.34,-60.45,-64.73,-55.57,-61.68,-56.79,-48.85,-46.41,-69.01,-81.82,-62.9,-51.29,-42.14,-35.42,-31.14,-28.7,-11.6,-50.69,-30.54,-48.24,-36.03,-39.7,-18.93,-16.48,6.1,38.47
54.35,54.96,57.41,54.96,47.63,29.311,-31.75,-59.23,-45.19,-20.76,-48.85,-36.03,-40.3,-21.37,-59.85,-52.51,-31.75,-37.86,-59.23,-45.19,-20.76,-48.85,-36.03,-33.58,-67.79,-65.95,-54.95,-53.12,-54.34,-60.45,-65.34,-55.57,-61.68,-56.18,-48.85,-46.41,-69.62,-82.43,-62.29,-51.29,-42.14,-35.42,-31.14,-29.31,-12.22,-50.69,-30.54,-47.63,-35.41,-39.7,-18.93,-16.48,6.71,38.47
54.96,54.96,57.41,55.57,47.63,29.311,-31.75,-58.62,-44.58,-20.15,-48.85,-36.03,-40.3,-21.37,-59.85,-52.51,-32.97,-38.47,-58.62,-44.58,-20.15,-48.85,-36.03,-32.97,-67.79,-66.56,-54.95,-53.12,-53.73,-60.45,-64.73,-54.96,-61.68,-56.18,-48.85,-46.41,-69.01,-82.43,-63.51,-51.29,-42.14,-35.42,-31.75,-29.31,-12.22,-50.08,-29.92,-48.24,-35.41,-39.7,-18.93,-16.48,6.1,38.47
54.96,55.57,57.41,55.57,47.02,29.311,-31.75,-58.62,-44.58,-20.15,-48.24,-35.42,-40.3,-21.37,-59.24,-51.9,-32.36,-39.08,-58.62,-44.58,-20.15,-48.24,-35.42,-33.58,-67.18,-65.95,-54.95,-53.12,-53.73,-60.45,-64.73,-54.35,-61.68,-56.18,-49.46,-46.41,-69.01,-81.82,-62.9,-51.29,-41.53,-35.42,-30.53,-29.31,-11.6,-49.47,-29.92,-47.63,-35.41,-39.7,-18.93,-16.48,6.1,37.86
55.57,55.57,58.02,56.18,47.02,29.311,-31.75,-58.62,-44.58,-20.15,-48.85,-35.42,-40.91,-21.37,-59.85,-51.9,-32.36,-37.86,-58.62,-44.58,-20.15,-48.85,-35.42,-33.58,-68.4,-65.95,-54.95,-53.12,-53.73,-60.45,-64.73,-54.96,-61.68,-56.18,-48.85,-46.41,-69.62,-81.82,-62.9,-51.9,-41.53,-34.81,-31.75,-28.7,-11.6,-50.08,-29.92,-47.02,-35.41,-39.09,-18.93,-16.48,5.49,38.47
56.18,55.57,58.02,56.18,47.02,29.921,-31.75,-58.62,-44.58,-19.54,-47.63,-35.42,-40.3,-21.37,-59.24,-51.29,-32.36,-38.47,-58.62,-44.58,-19.54,-47.63,-35.42,-32.97,-67.18,-66.56,-54.95,-53.12,-54.34,-60.45,-64.73,-54.35,-61.68,-56.18,-48.85,-46.41,-69.01,-81.21,-62.9,-51.9,-42.14,-34.81,-31.75,-28.7,-11.6,-49.47,-29.31,-46.41,-35.41,-39.7,-18.93,-16.48,6.1,38.47
56.79,55.57,58.63,56.18,46.4,29.311,-31.75,-59.23,-44.58,-19.54,-47.63,-34.81,-40.91,-21.37,-59.85,-51.9,-32.97,-37.86,-59.23,-44.58,-19.54,-47.63,-34.81,-32.36,-67.79,-66.56,-54.95,-53.12,-53.73,-60.45,-64.73,-52.52,-61.07,-56.18,-49.46,-46.41,-69.01,-81.21,-62.9,-51.9,-41.53,-35.42,-31.14,-28.7,-11.6,-48.86,-28.7,-47.02,-34.8,-39.7,-18.93,-16.48,6.1,38.47
56.79,55.57,58.02,56.18,47.02,29.921,-32.36,-58.62,-44.58,-19.54,-47.63,-34.81,-40.3,-21.37,-59.24,-51.29,-32.36,-37.86,-58.62,-44.58,-19.54,-47.63,-34.81,-32.97,-67.79,-66.56,-54.95,-53.12,-53.73,-60.45,-64.12,-52.52,-61.07,-56.18,-48.85,-45.8,-69.01,-81.21,-62.9,-51.29,-40.91,-34.2,-31.75,-28.7,-11.6,-48.86,-28.09,-45.79,-35.41,-39.09,-18.93,-16.48,5.49,38.47
57.4,56.18,58.02,55.57,47.63,29.311,-32.36,-58.62,-44.58,-19.54,-47.63,-34.81,-40.3,-21.37,-59.24,-50.68,-31.75,-37.86,-58.62,-44.58,-19.54,-47.63,-34.81,-32.36,-67.79,-66.56,-55.57,-53.12,-53.73,-60.45,-64.12,-52.52,-61.07,-56.18,-48.85,-46.41,-69.01,-81.21,-62.29,-51.29,-40.3,-34.81,-31.14,-28.09,-11.6,-48.25,-27.48,-45.79,-34.8,-39.7,-18.93,-16.48,5.49,37.86
56.79,55.57,58.02,56.18,47.63,29.311,-31.75,-58.01,-44.58,-19.54,-47.63,-34.2,-40.91,-21.37,-59.24,-51.29,-32.36,-37.25,-58.01,-44.58,-19.54,-47.63,-34.2,-31.75,-67.79,-66.56,-55.57,-53.12,-53.73,-60.45,-64.12,-51.91,-61.07,-56.18,-49.46,-47.02,-69.01,-80.6,-61.68,-52.51,-40.3,-34.81,-31.14,-27.48,-11.6,-48.25,-28.09,-45.79,-35.41,-39.7,-18.93,-17.09,5.49,38.47
57.4,55.57,58.02,56.18,48.24,29.311,-31.75,-58.62,-43.97,-18.93,-47.02,-33.59,-40.3,-21.98,-59.24,-51.29,-32.36,-37.86,-58.62,-43.97,-18.93,-47.02,-33.59,-31.75,-67.79,-66.56,-55.57,-52.51,-53.73,-61.06,-64.12,-52.52,-61.07,-56.18,-49.46,-46.41,-68.4,-81.21,-61.68,-52.51,-40.3,-35.42,-30.53,-27.48,-10.99,-47.64,-27.48,-45.79,-34.8,-40.31,-19.54,-16.48,5.49,38.47
57.4,56.79,58.02,56.18,48.85,29.311,-31.75,-58.62,-43.97,-18.93,-47.02,-34.2,-40.91,-21.37,-59.24,-50.07,-32.97,-37.86,-58.62,-43.97,-18.93,-47.02,-34.2,-31.75,-67.79,-66.56,-54.95,-52.51,-53.73,-60.45,-64.12,-51.91,-61.07,-56.18,-48.85,-46.41,-69.01,-81.21,-60.45,-51.9,-40.3,-34.81,-31.14,-27.48,-11.6,-47.02,-26.87,-45.79,-34.8,-40.31,-18.93,-16.48,5.49,37.86
58.01,56.18,58.63,56.18,48.85,28.701,-31.75,-58.62,-43.97,-18.32,-47.02,-33.59,-40.91,-21.98,-58.63,-50.68,-32.97,-37.25,-58.62,-43.97,-18.32,-47.02,-33.59,-31.14,-67.79,-67.17,-54.95,-53.12,-53.73,-60.45,-64.12,-51.91,-60.46,-55.57,-49.46,-46.41,-69.01,-80.6,-61.07,-52.51,-40.3,-34.2,-31.14,-27.48,-10.99,-47.02,-27.48,-45.18,-34.8,-39.7,-18.93,-17.09,5.49,38.47
57.4,56.79,58.02,55.57,48.85,28.701,-31.75,-58.62,-43.97,-18.32,-46.41,-33.59,-40.91,-22.59,-58.63,-50.07,-32.97,-37.25,-58.62,-43.97,-18.32,-46.41,-33.59,-31.75,-67.79,-66.56,-55.57,-53.73,-53.73,-61.06,-63.51,-51.91,-60.46,-56.18,-49.46,-47.02,-68.4,-80.6,-61.07,-53.13,-40.91,-34.2,-31.14,-27.48,-11.6,-46.41,-27.48,-45.18,-35.41,-39.7,-19.54,-16.48,5.49,37.86
57.4,56.18,58.63,56.18,48.24,28.701,-32.36,-59.23,-44.58,-17.71,-46.41,-32.98,-40.91,-21.98,-58.63,-50.07,-32.97,-37.25,-59.23,-44.58,-17.71,-46.41,-32.98,-30.53,-67.79,-66.56,-55.57,-52.51,-53.73,-60.45,-63.51,-51.3,-60.46,-55.57,-50.07,-46.41,-69.01,-80.6,-61.07,-53.13,-40.91,-34.81,-30.53,-27.48,-10.99,-47.02,-26.87,-44.57,-35.41,-39.7,-19.54,-16.48,5.49,37.86
57.4,56.18,58.02,55.57,48.24,28.701,-31.75,-58.01,-44.58,-17.71,-46.41,-32.98,-40.91,-21.98,-58.63,-50.07,-32.97,-37.25,-58.01,-44.58,-17.71,-46.41,-32.98,-31.14,-67.79,-66.56,-55.57,-52.51,-53.73,-61.06,-64.73,-51.3,-61.07,-56.18,-49.46,-46.41,-69.01,-80.6,-61.07,-53.13,-40.3,-34.81,-31.14,-26.87,-10.99,-46.41,-26.87,-44.57,-35.41,-39.7,-19.54,-16.48,4.88,38.47
56.79,56.18,58.63,56.18,48.24,28.701,-32.36,-58.62,-43.97,-17.71,-46.41,-32.37,-40.91,-21.98,-58.63,-50.07,-32.36,-37.25,-58.62,-43.97,-17.71,-46.41,-32.37,-30.53,-67.79,-67.17,-55.57,-53.12,-53.73,-61.06,-63.51,-50.69,-60.46,-56.18,-50.07,-46.41,-69.01,-80.6,-60.45,-53.13,-39.69,-34.2,-31.14,-26.87,-10.99,-46.41,-26.26,-44.57,-35.41,-39.7,-19.54,-16.48,4.27,38.47
56.79,56.18,58.02,55.57,48.24,28.091,-32.36,-58.62,-43.97,-17.71,-46.41,-32.98,-40.91,-22.59,-59.24,-50.68,-32.36,-36.64,-58.62,-43.97,-17.71,-46.41,-32.98,-30.53,-67.79,-67.17,-55.57,-52.51,-53.73,-60.45,-63.51,-50.69,-60.46,-55.57,-50.07,-46.41,-68.4,-79.99,-60.45,-53.13,-39.69,-34.81,-31.14,-27.48,-10.99,-45.8,-26.26,-43.96,-35.41,-39.7,-19.54,-16.48,4.88,38.47
57.4,56.79,58.63,56.18,47.63,28.701,-31.75,-58.62,-43.97,-17.71,-45.8,-32.37,-40.91,-21.98,-59.85,-50.68,-33.58,-36.64,-58.62,-43.97,-17.71,-45.8,-32.37,-30.53,-67.79,-67.17,-55.57,-52.51,-53.12,-61.06,-63.51,-50.69,-60.46,-56.18,-49.46,-46.41,-68.4,-79.99,-60.45,-53.74,-39.69,-34.81,-31.14,-26.87,-10.99,-46.41,-23.82,-43.96,-35.41,-39.7,-19.54,-16.48,4.88,38.47
57.4,56.18,58.63,55.57,47.02,28.091,-31.75,-58.62,-43.36,-17.1,-45.8,-32.37,-40.91,-21.98,-59.24,-50.07,-32.97,-37.25,-58.62,-43.36,-17.1,-45.8,-32.37,-29.92,-67.79,-67.17,-55.57,-52.51,-53.12,-60.45,-63.51,-50.69,-60.46,-55.57,-50.07,-46.41,-69.01,-79.99,-60.45,-53.74,-40.3,-34.81,-31.14,-26.87,-10.99,-45.8,-25.65,-43.96,-36.03,-39.7,-20.15,-16.48,4.88,38.47
58.01,56.79,58.63,56.18,47.02,28.091,-31.75,-58.62,-43.36,-17.1,-45.19,-32.37,-41.52,-21.98,-59.24,-49.46,-32.97,-36.64,-58.62,-43.36,-17.1,-45.19,-32.37,-30.53,-67.79,-67.17,-56.18,-51.9,-53.73,-60.45,-62.89,-49.47,-59.85,-56.18,-50.07,-46.41,-69.01,-79.99,-60.45,-53.74,-40.3,-34.2,-31.14,-26.87,-11.6,-45.8,-25.65,-43.96,-36.03,-39.7,-20.15,-16.48,4.27,38.47
