0mM,0mM,0mM,0mM,0mM,0mM,50Mm,50Mm,50Mm,50Mm,50Mm,50Mm,100mM,100mM,100mM,100mM,100mM,100mM,150mM,150mM,150mM,150mM,150mM,150mM,200mM,200mM,200mM,200mM,200mM,200mM,250mM,250mM,250mM,250mM,250mM,250mM,300mM,300mM,300mM,300mM,300mM,300mM,350mM,350mM,350mM,350mM,350mM,350mM,400mM,400mM,400mM,400mM,400mM,400mM
57.4,51.91,57.41,49.46,39.08,23.201,-24.42,-53.12,7.32,-45.8,-52.52,2.44,-20.77,-19.55,-18.32,-18.32,-31.14,-9.77,-15.87,6.11,-46.409,-47.02,-42.75,-42.14,56.79,24.43,-28.09,0.61,-3.05,-1.23,16.48,-20.76,-43.96,-12.21,-41.53,-32.97,-23.2,-18.32,-20.76,-20.76,-20.15,-51.9,-51.29,-67.78,-80.6,-17.1,-70.84,-7.33,-47.02,-78.78,-54.96,-42.75,-46.409,-47.02
57.4,51.91,56.8,49.46,39.08,23.201,-23.81,-53.12,7.32,-45.8,-51.91,2.44,-20.77,-20.16,-18.32,-18.32,-31.14,-9.77,-15.87,5.5,-46.409,-47.02,-42.75,-41.53,57.4,23.82,-28.09,0.61,-3.66,-1.84,16.48,-20.76,-43.96,-12.21,-42.14,-32.97,-23.2,-17.7,-21.37,-20.76,-20.15,-52.51,-51.29,-67.78,-79.99,-16.48,-70.23,-7.33,-48.24,-79.39,-55.57,-42.14,-46.409,-47.02
57.4,51.3,57.41,49.46,38.47,22.591,-23.2,-53.12,7.94,-46.41,-51.91,1.83,-21.38,-20.16,-18.32,-18.93,-31.14,-10.38,-15.87,5.5,-46.409,-47.02,-43.36,-42.14,56.79,24.43,-28.09,0,-3.66,-1.84,16.48,-20.76,-43.96,-12.82,-41.53,-32.97,-22.59,-17.7,-21.37,-20.76,-19.54,-52.51,-51.29,-69,-80.6,-17.1,-70.84,-7.94,-47.63,-79.39,-55.57,-42.75,-46.409,-47.02
56.79,51.3,57.41,48.85,37.86,23.201,-23.2,-52.51,7.94,-45.8,-51.91,2.44,-21.38,-20.16,-18.32,-18.93,-31.14,-10.38,-15.26,5.5,-47.019,-47.02,-42.75,-42.14,56.18,23.82,-28.09,0,-3.66,-1.84,16.48,-20.76,-44.57,-12.21,-41.53,-33.58,-23.2,-17.09,-21.37,-20.76,-19.54,-52.51,-51.29,-68.39,-79.99,-17.1,-70.23,-7.33,-48.24,-79.39,-56.18,-42.75,-47.019,-47.02
56.18,51.3,57.41,48.24,37.24,22.591,-23.81,-53.12,7.94,-46.41,-51.91,2.44,-21.38,-20.16,-18.93,-20.15,-31.75,-10.38,-15.87,5.5,-46.409,-47.63,-43.36,-42.14,56.18,23.82,-28.09,0,-3.05,-1.84,15.87,-20.76,-43.96,-12.21,-41.53,-33.58,-22.59,-17.7,-21.37,-20.76,-18.93,-52.51,-51.29,-67.78,-80.6,-16.48,-69.61,-7.94,-47.63,-80,-56.18,-42.75,-46.409,-47.63
56.18,50.69,56.8,47.63,37.24,21.981,-23.81,-53.12,7.32,-46.41,-51.91,1.83,-22.6,-20.77,-18.93,-20.15,-31.75,-10.99,-15.87,5.5,-46.409,-47.02,-42.75,-41.53,56.18,23.82,-28.09,0,-3.66,-1.84,15.87,-20.76,-43.96,-12.21,-41.53,-33.58,-22.59,-17.7,-21.37,-20.15,-19.54,-53.12,-51.29,-68.39,-80.6,-17.1,-70.23,-7.94,-48.24,-80,-56.18,-42.75,-46.409,-47.02
56.18,50.69,57.41,48.24,37.24,22.591,-23.2,-52.51,7.94,-46.41,-51.91,3.05,-21.99,-20.77,-19.54,-19.54,-31.75,-10.99,-15.26,5.5,-46.409,-47.02,-43.36,-41.53,56.18,23.82,-28.09,0,-3.66,-1.84,16.48,-20.15,-43.35,-12.21,-40.91,-32.97,-22.59,-17.09,-21.37,-20.76,-19.54,-53.74,-51.29,-68.39,-79.99,-16.48,-70.23,-8.55,-48.24,-80,-56.79,-42.75,-46.409,-47.02
55.57,50.69,57.41,48.24,37.24,21.371,-23.2,-53.12,7.32,-45.8,-50.68,3.05,-22.6,-21.38,-18.93,-19.54,-31.75,-10.99,-15.26,5.5,-47.019,-47.63,-43.36,-42.14,56.18,23.82,-28.09,0,-3.66,-1.84,15.87,-20.76,-43.35,-12.21,-40.91,-33.58,-22.59,-17.7,-20.76,-20.15,-19.54,-53.12,-51.29,-69,-80.6,-17.1,-69.61,-7.94,-48.24,-80.61,-56.79,-42.75,-47.019,-47.63
55.57,50.08,56.8,47.63,36.63,21.371,-23.2,-53.12,7.32,-46.41,-51.29,2.44,-22.6,-21.38,-19.54,-19.54,-32.36,-11.6,-15.26,6.11,-47.019,-47.63,-43.36,-41.53,56.18,23.82,-28.09,0,-3.66,-1.84,16.48,-20.15,-43.35,-12.21,-40.91,-33.58,-21.98,-17.09,-21.37,-20.15,-19.54,-53.12,-51.29,-68.39,-80.6,-17.1,-69,-7.94,-48.85,-80.61,-56.79,-42.75,-47.019,-47.63
54.96,50.08,57.41,47.63,36.02,21.371,-23.2,-52.51,7.94,-46.41,-50.68,3.05,-23.21,-21.38,-19.54,-20.15,-31.75,-11.6,-15.26,6.11,-47.019,-47.63,-43.36,-42.14,55.57,23.82,-28.09,-0.61,-3.66,-2.45,16.48,-19.54,-43.35,-12.21,-40.91,-34.2,-22.59,-17.09,-20.76,-20.15,-19.54,-53.74,-51.29,-68.39,-79.99,-17.1,-69.61,-8.55,-48.85,-80.61,-56.79,-43.36,-47.019,-47.63
54.35,50.08,56.8,47.63,36.02,21.981,-22.59,-52.51,7.32,-46.41,-51.29,3.05,-23.21,-21.99,-20.15,-19.54,-32.97,-11.6,-15.26,6.72,-47.019,-47.63,-43.36,-41.53,54.95,23.82,-28.09,-0.61,-3.66,-1.84,15.87,-20.15,-43.35,-12.82,-41.53,-34.2,-22.59,-17.7,-20.76,-20.15,-19.54,-53.74,-51.29,-68.39,-79.99,-16.48,-69.61,-8.55,-48.85,-81.22,-56.79,-43.36,-47.019,-47.63
54.96,49.47,56.8,47.02,35.41,21.371,-23.2,-52.51,7.32,-45.8,-51.29,3.05,-23.82,-21.99,-20.15,-20.15,-32.36,-12.21,-14.65,6.11,-47.019,-47.63,-43.36,-42.14,54.95,23.82,-28.09,-1.83,-3.66,-0.62,16.48,-20.15,-43.35,-12.82,-41.53,-34.2,-22.59,-17.7,-20.76,-20.15,-19.54,-53.74,-50.68,-68.39,-79.99,-17.1,-68.39,-8.55,-48.85,-81.22,-57.4,-43.36,-47.019,-47.63
54.35,48.85,56.8,46.41,35.41,21.371,-22.59,-53.12,7.94,-46.41,-50.68,3.05,-23.82,-22.6,-20.15,-20.76,-32.97,-12.82,-14.65,6.11,-47.629,-48.24,-43.36,-42.14,55.57,23.82,-28.09,-1.22,-3.66,-0.62,15.87,-20.15,-42.74,-12.21,-40.91,-34.2,-22.59,-17.09,-20.76,-20.15,-18.93,-53.74,-51.29,-68.39,-79.38,-17.1,-69,-8.55,-49.46,-81.22,-57.4,-43.36,-47.629,-48.24
54.35,48.85,57.41,46.41,35.41,20.761,-23.2,-52.51,7.32,-46.41,-50.68,3.05,-23.82,-22.6,-20.76,-20.15,-32.97,-12.82,-14.65,6.11,-47.019,-48.24,-43.97,-42.14,54.95,23.82,-28.09,-2.44,-3.66,-0.62,15.26,-20.15,-43.35,-12.21,-40.91,-34.81,-22.59,-17.09,-21.37,-20.15,-19.54,-54.35,-51.29,-68.39,-79.99,-17.1,-69,-8.55,-49.46,-81.22,-57.4,-43.36,-47.019,-48.24
53.73,48.85,56.8,46.41,35.41,20.761,-21.98,-52.51,7.94,-46.41,-50.68,3.05,-23.82,-22.6,-20.76,-20.76,-32.97,-13.43,-14.65,6.72,-47.629,-48.24,-43.97,-42.14,54.95,23.82,-28.09,-1.83,-3.66,-0.62,15.87,-19.54,-43.35,-12.82,-40.91,-34.2,-21.98,-17.09,-20.76,-20.15,-19.54,-54.35,-50.68,-69,-79.99,-17.1,-68.39,-8.55,-49.46,-81.83,-58.01,-43.36,-47.629,-48.24
53.73,48.85,56.18,45.19,36.02,20.761,-22.59,-52.51,7.94,-46.41,-50.68,3.66,-25.04,-23.21,-20.76,-21.37,-33.59,-12.82,-14.65,6.72,-47.629,-48.24,-43.36,-42.14,54.95,22.6,-28.09,-1.22,-3.66,-1.23,15.87,-19.54,-42.13,-12.21,-40.3,-34.2,-21.98,-17.09,-20.76,-19.54,-19.54,-54.35,-51.29,-69,-79.99,-17.1,-68.39,-8.55,-50.07,-81.83,-57.4,-43.36,-47.629,-48.24
54.35,48.24,55.57,45.8,36.02,20.761,-22.59,-52.51,7.32,-47.02,-51.29,3.66,-24.43,-23.82,-21.37,-20.76,-34.2,-13.43,-14.65,6.72,-47.629,-48.24,-43.97,-42.75,54.34,23.82,-28.09,-1.83,-4.27,-0.62,15.87,-19.54,-42.74,-12.82,-40.3,-34.81,-21.98,-17.7,-20.76,-20.15,-19.54,-54.35,-51.29,-68.39,-79.38,-16.48,-68.39,-8.55,-50.07,-81.83,-58.01,-44.58,-47.629,-48.24
53.73,48.24,56.18,45.19,36.02,20.151,-21.98,-52.51,7.94,-46.41,-50.68,3.66,-25.65,-23.82,-21.37,-21.98,-33.59,-13.43,-14.65,6.11,-48.239,-48.85,-43.36,-42.75,54.34,23.82,-28.09,-1.83,-3.66,-1.23,15.87,-19.54,-42.13,-12.21,-40.91,-34.81,-22.59,-17.7,-20.76,-19.54,-19.54,-54.96,-50.68,-68.39,-79.38,-17.1,-68.39,-8.55,-50.68,-82.44,-58.01,-43.97,-48.239,-48.85
53.73,47.63,55.57,45.19,35.41,20.151,-22.59,-52.51,7.32,-47.02,-51.29,3.66,-25.65,-23.82,-21.37,-21.37,-34.2,-14.04,-14.65,6.72,-48.239,-48.24,-43.97,-42.75,53.73,23.82,-28.09,-1.22,-3.66,-0.62,15.87,-19.54,-42.13,-12.21,-40.3,-34.2,-21.98,-17.09,-20.76,-20.15,-19.54,-54.96,-50.68,-68.39,-79.38,-16.48,-68.39,-8.55,-50.68,-81.83,-58.01,-43.97,-48.239,-48.24
53.73,47.02,55.57,44.58,34.19,20.151,-21.98,-52.51,7.94,-46.41,-50.68,3.66,-24.43,-23.82,-21.37,-21.37,-33.59,-14.04,-14.65,6.72,-47.629,-48.24,-43.97,-42.75,53.73,23.82,-28.71,-1.83,-3.66,-1.23,15.26,-20.15,-42.13,-12.21,-40.3,-34.81,-21.98,-17.09,-20.76,-20.15,-18.93,-54.96,-50.68,-68.39,-79.99,-17.1,-68.39,-9.16,-50.68,-82.44,-58.62,-43.97,-47.629,-48.24
53.73,47.02,55.57,44.58,34.19,19.541,-21.98,-51.9,7.94,-46.41,-50.68,4.27,-25.65,-24.43,-21.37,-21.98,-33.59,-14.65,-14.04,6.72,-48.239,-48.24,-43.97,-42.14,53.73,23.21,-28.71,-1.22,-3.66,-1.84,15.87,-19.54,-42.13,-12.21,-40.91,-34.81,-21.98,-17.09,-20.15,-20.15,-18.93,-54.96,-50.68,-68.39,-79.38,-16.48,-68.39,-9.16,-50.68,-82.44,-58.62,-43.97,-48.239,-48.24
52.51,46.41,56.18,44.58,33.58,19.541,-21.98,-52.51,7.94,-45.8,-49.46,4.27,-26.26,-25.04,-21.98,-22.59,-33.59,-14.65,-14.04,6.72,-48.239,-48.85,-43.97,-42.75,53.73,23.21,-28.09,-1.22,-3.66,-1.84,15.26,-19.54,-41.52,-12.21,-40.3,-34.81,-21.37,-17.09,-20.76,-19.54,-19.54,-55.57,-50.68,-69,-79.38,-17.1,-67.78,-8.55,-50.68,-83.05,-58.62,-44.58,-48.239,-48.85
53.12,46.41,55.57,43.36,32.97,19.541,-22.59,-52.51,7.32,-46.41,-50.07,4.27,-25.65,-25.04,-22.59,-21.98,-34.81,-14.65,-14.04,6.72,-48.239,-48.24,-43.97,-42.75,53.73,23.21,-28.71,-1.83,-3.66,-1.84,15.87,-19.54,-41.52,-12.21,-40.3,-35.42,-21.98,-16.48,-20.15,-19.54,-19.54,-55.57,-50.07,-68.39,-78.77,-16.48,-67.17,-7.94,-50.68,-82.44,-59.23,-44.58,-48.239,-48.24
52.51,46.41,54.96,43.36,32.97,19.541,-21.98,-51.9,7.32,-46.41,-49.46,4.27,-25.65,-25.04,-22.59,-22.59,-34.81,-14.65,-14.04,6.72,-48.239,-48.24,-44.58,-42.75,53.73,23.82,-28.71,-1.83,-4.27,-1.23,15.26,-19.54,-41.52,-12.21,-40.3,-35.42,-21.98,-17.09,-20.15,-19.54,-18.93,-55.57,-50.68,-68.39,-79.38,-16.48,-67.17,-7.94,-51.91,-83.05,-59.23,-44.58,-48.239,-48.24
52.51,46.41,54.96,42.75,33.58,19.541,-21.37,-51.9,7.94,-46.41,-49.46,3.66,-26.87,-26.26,-22.59,-22.59,-34.81,-15.26,-14.65,6.72,-48.239,-48.85,-43.97,-42.75,53.12,23.21,-28.09,-1.83,-3.66,-1.84,15.87,-19.54,-41.52,-11.6,-40.3,-35.42,-21.98,-17.09,-20.15,-19.54,-19.54,-55.57,-50.68,-69,-79.38,-17.1,-67.17,-8.55,-51.3,-83.05,-59.23,-44.58,-48.239,-48.85
51.9,45.8,54.96,42.75,32.36,19.541,-21.37,-51.9,7.94,-45.8,-49.46,4.27,-26.26,-25.65,-23.2,-23.2,-35.42,-15.88,-14.04,6.72,-48.849,-48.85,-43.97,-43.36,53.12,23.82,-28.09,-1.83,-4.27,-1.23,15.26,-20.15,-40.91,-11.6,-39.69,-35.42,-21.98,-16.48,-20.15,-19.54,-19.54,-55.57,-50.68,-69,-79.38,-16.48,-67.17,-8.55,-51.3,-83.05,-59.23,-44.58,-48.849,-48.85
51.29,45.19,54.96,42.14,32.36,18.931,-21.98,-51.9,7.94,-46.41,-48.85,4.27,-26.87,-26.26,-22.59,-22.59,-35.42,-15.26,-14.04,6.72,-48.849,-48.85,-43.97,-43.36,53.12,21.99,-28.09,-1.83,-4.27,-1.84,14.65,-20.15,-40.91,-11.6,-39.69,-34.81,-21.37,-16.48,-20.76,-19.54,-18.93,-56.18,-50.07,-68.39,-78.77,-16.48,-67.17,-8.55,-51.91,-83.05,-59.84,-45.19,-48.849,-48.85
51.29,45.19,55.57,42.14,32.36,18.931,-21.98,-51.9,7.94,-46.41,-49.46,4.27,-27.48,-26.26,-23.2,-23.2,-35.42,-15.88,-14.04,7.33,-48.239,-49.46,-43.97,-43.36,52.51,22.6,-28.71,-1.83,-4.88,-1.23,14.65,-19.54,-40.91,-11.6,-39.69,-34.81,-21.37,-16.48,-20.15,-19.54,-19.54,-56.18,-50.68,-68.39,-78.77,-17.1,-66.56,-7.94,-51.91,-83.66,-59.23,-45.19,-48.239,-49.46
51.29,44.58,54.96,41.53,32.36,18.321,-21.98,-51.9,7.94,-46.41,-48.85,4.27,-27.48,-26.26,-23.2,-23.81,-35.42,-16.49,-13.43,6.72,-48.849,-49.46,-44.58,-42.75,52.51,23.21,-28.09,-2.44,-4.27,-0.62,15.26,-20.15,-40.91,-12.21,-40.3,-35.42,-20.76,-16.48,-20.15,-19.54,-18.93,-56.18,-50.07,-69,-78.77,-17.1,-66.56,-7.94,-52.52,-84.27,-59.84,-44.58,-48.849,-49.46
50.68,44.58,54.96,41.53,31.75,18.321,-21.37,-51.9,7.94,-45.8,-48.85,4.89,-27.48,-26.26,-23.2,-23.81,-35.42,-16.49,-13.43,7.33,-48.849,-48.85,-44.58,-43.36,52.51,22.6,-28.09,-2.44,-4.88,-0.62,15.26,-19.54,-40.91,-11.6,-39.69,-35.42,-21.37,-16.48,-20.15,-19.54,-19.54,-56.79,-50.07,-69,-78.77,-17.1,-66.56,-7.33,-51.91,-83.66,-59.84,-45.19,-48.849,-48.85
50.07,43.97,54.96,40.92,31.75,18.931,-21.37,-51.29,7.32,-45.8,-48.85,4.89,-28.09,-26.87,-24.42,-23.81,-36.03,-16.49,-13.43,7.33,-48.849,-48.85,-44.58,-43.36,52.51,22.6,-28.71,-1.83,-4.88,-0.62,15.26,-20.15,-40.3,-11.6,-39.69,-36.03,-20.76,-16.48,-20.15,-19.54,-18.32,-56.79,-50.07,-68.39,-78.77,-17.1,-66.56,-7.33,-51.91,-83.66,-60.45,-45.19,-48.849,-48.85
50.07,43.97,54.35,40.92,32.36,18.321,-21.37,-51.29,7.94,-46.41,-49.46,4.89,-28.7,-26.87,-23.81,-23.81,-36.03,-16.49,-12.82,7.33,-48.849,-49.46,-44.58,-43.36,51.9,22.6,-28.71,-1.83,-5.5,-0.62,14.65,-19.54,-40.3,-11.6,-39.69,-35.42,-21.37,-16.48,-19.54,-18.93,-18.93,-56.79,-50.07,-68.39,-78.77,-16.48,-66.56,-8.55,-51.91,-84.27,-59.84,-45.19,-48.849,-49.46
49.46,43.36,54.35,40.3,31.14,18.321,-21.37,-51.9,7.94,-46.41,-48.85,4.89,-28.7,-27.48,-23.81,-23.81,-36.03,-16.49,-13.43,7.33,-48.849,-49.46,-44.58,-43.36,51.9,23.21,-28.09,-1.83,-4.88,-0.62,14.65,-19.54,-40.3,-11.6,-39.69,-35.42,-21.37,-16.48,-19.54,-18.93,-18.93,-56.79,-50.07,-68.39,-78.16,-16.48,-65.95,-7.94,-52.52,-84.27,-59.84,-45.19,-48.849,-49.46
48.85,43.36,54.35,39.69,31.75,17.711,-20.76,-51.29,7.94,-45.8,-48.24,5.5,-28.7,-27.48,-23.81,-23.81,-36.03,-17.1,-12.82,7.94,-48.239,-49.46,-45.19,-43.36,51.29,23.21,-28.09,-1.83,-4.88,-1.23,14.65,-19.54,-40.3,-11.6,-39.08,-35.42,-21.37,-16.48,-20.15,-18.93,-18.93,-57.4,-50.07,-68.39,-78.77,-16.48,-65.95,-7.94,-51.91,-83.66,-60.45,-45.19,-48.239,-49.46
48.24,43.36,53.74,39.08,31.14,17.711,-20.76,-51.29,7.94,-45.8,-48.24,5.5,-28.7,-27.48,-24.42,-24.42,-36.03,-17.71,-12.82,7.33,-48.849,-49.46,-44.58,-43.36,51.9,21.99,-28.09,-1.22,-4.27,-1.23,14.65,-19.54,-39.69,-11.6,-39.08,-35.42,-21.37,-16.48,-20.15,-18.93,-18.32,-58.01,-50.07,-68.39,-78.16,-17.1,-65.34,-7.94,-52.52,-84.27,-59.84,-45.19,-48.849,-49.46
48.24,42.75,53.74,39.08,31.75,17.711,-20.76,-51.29,7.94,-45.8,-48.24,5.5,-29.32,-27.48,-25.04,-24.42,-36.64,-17.71,-12.82,7.33,-48.849,-50.07,-45.19,-43.36,51.29,23.21,-28.09,-1.22,-4.88,-1.84,15.26,-19.54,-40.3,-11.6,-39.08,-36.03,-21.37,-16.48,-20.15,-18.93,-18.32,-57.4,-50.07,-69,-78.77,-17.1,-65.34,-7.94,-52.52,-84.88,-59.84,-45.19,-48.849,-50.07
47.02,42.75,53.74,38.47,31.14,17.711,-20.76,-50.68,8.55,-45.8,-47.63,5.5,-29.32,-28.09,-24.42,-24.42,-37.25,-17.71,-13.43,7.94,-48.849,-49.46,-45.19,-43.36,51.29,22.6,-28.09,-1.83,-4.88,-2.45,14.04,-19.54,-39.69,-10.99,-38.47,-35.42,-21.98,-16.48,-20.15,-19.54,-18.32,-57.4,-50.07,-69,-78.77,-17.1,-65.34,-9.16,-51.91,-84.27,-60.45,-45.19,-48.849,-49.46
47.02,42.75,54.35,38.47,30.53,17.711,-20.76,-50.68,7.94,-45.8,-47.63,6.11,-29.93,-28.09,-24.42,-25.03,-36.64,-17.71,-12.82,7.94,-48.849,-48.85,-45.19,-43.36,51.9,22.6,-28.09,-1.83,-5.5,-1.84,14.65,-19.54,-39.69,-11.6,-39.08,-35.42,-21.98,-16.48,-19.54,-19.54,-18.93,-58.01,-50.07,-69,-78.16,-17.1,-64.73,-8.55,-52.52,-84.88,-60.45,-45.19,-48.849,-48.85
47.02,42.14,53.74,38.47,31.14,17.101,-20.15,-50.68,7.94,-45.8,-48.24,5.5,-29.32,-28.71,-24.42,-25.03,-37.25,-18.93,-13.43,7.33,-49.459,-49.46,-45.19,-43.36,51.29,22.6,-28.09,-1.83,-5.5,-2.45,14.65,-19.54,-39.69,-10.99,-38.47,-35.42,-20.76,-16.48,-19.54,-18.93,-18.93,-58.01,-49.46,-69,-78.16,-17.1,-65.34,-7.94,-53.13,-85.49,-61.06,-45.8,-49.459,-49.46
47.02,42.14,53.74,37.86,31.14,17.711,-20.15,-50.68,7.94,-45.8,-47.63,6.11,-29.93,-28.71,-25.04,-24.42,-37.25,-18.32,-12.82,7.33,-49.459,-49.46,-44.58,-43.97,50.68,23.21,-28.09,-2.44,-5.5,-2.45,14.65,-19.54,-39.69,-10.99,-39.08,-35.42,-20.76,-16.48,-19.54,-18.93,-18.32,-58.01,-49.46,-69,-78.77,-17.1,-64.73,-7.94,-53.13,-84.88,-61.06,-45.19,-49.459,-49.46
47.02,41.53,53.13,37.86,31.14,17.711,-20.15,-50.68,7.94,-45.19,-47.63,6.11,-29.93,-28.71,-25.04,-25.03,-37.25,-18.93,-12.82,7.94,-49.459,-49.46,-44.58,-43.36,51.29,22.6,-28.09,-1.83,-4.88,-1.84,14.65,-19.54,-39.08,-10.99,-38.47,-36.03,-20.76,-16.48,-20.15,-19.54,-18.93,-58.01,-50.07,-69,-78.16,-17.71,-64.73,-7.94,-53.13,-84.88,-61.06,-45.8,-49.459,-49.46
46.41,40.92,53.13,37.25,31.14,17.101,-20.15,-50.68,7.94,-45.8,-47.63,6.11,-30.54,-29.32,-25.65,-25.03,-37.25,-18.32,-12.82,7.94,-49.459,-49.46,-44.58,-43.97,51.29,22.6,-28.09,-1.83,-4.88,-1.84,14.04,-18.93,-39.69,-10.38,-38.47,-36.03,-21.37,-15.87,-19.54,-18.32,-18.93,-58.01,-49.46,-69,-78.16,-17.1,-64.73,-8.55,-52.52,-85.49,-61.67,-45.8,-49.459,-49.46
46.41,40.92,53.74,37.25,31.14,17.101,-20.15,-50.07,7.94,-45.8,-47.63,6.11,-31.15,-29.32,-25.04,-25.03,-37.25,-18.93,-12.82,7.94,-49.459,-49.46,-45.19,-43.97,51.29,21.99,-28.09,-1.83,-4.88,-1.84,14.04,-18.93,-39.08,-10.99,-39.08,-36.03,-20.76,-15.87,-19.54,-18.93,-18.32,-58.62,-49.46,-69,-77.55,-17.1,-64.73,-8.55,-53.13,-85.49,-61.06,-45.8,-49.459,-49.46
45.8,40.92,53.13,36.64,30.53,16.491,-20.15,-50.07,8.55,-45.19,-47.02,6.72,-31.15,-29.93,-25.65,-25.64,-37.86,-19.54,-12.82,7.94,-49.459,-49.46,-45.19,-43.97,51.29,23.21,-28.09,-1.83,-4.88,-1.23,14.04,-18.93,-38.47,-10.38,-38.47,-36.03,-21.37,-15.87,-19.54,-18.93,-18.32,-58.62,-49.46,-69.61,-78.16,-17.71,-64.12,-8.55,-53.13,-84.88,-61.06,-45.8,-49.459,-49.46
45.8,40.31,53.13,36.03,29.92,17.101,-19.54,-50.07,8.55,-45.8,-47.63,6.72,-30.54,-29.93,-25.65,-25.64,-38.47,-19.54,-12.82,7.94,-49.459,-49.46,-44.58,-43.97,50.68,22.6,-28.09,-1.83,-5.5,-1.84,14.04,-18.93,-38.47,-10.38,-38.47,-36.03,-20.76,-16.48,-19.54,-18.93,-18.93,-58.62,-49.46,-69.61,-78.16,-17.1,-64.12,-7.94,-53.74,-85.49,-61.67,-45.8,-49.459,-49.46
45.8,39.7,53.13,36.03,29.92,16.491,-20.15,-49.46,8.55,-45.8,-47.63,6.72,-31.15,-29.93,-25.65,-26.25,-38.47,-20.15,-12.21,7.94,-49.459,-49.46,-45.19,-43.97,50.68,22.6,-28.71,-1.83,-5.5,-1.23,14.65,-18.93,-38.47,-10.99,-37.86,-36.64,-20.76,-15.87,-19.54,-18.32,-18.32,-59.23,-49.46,-68.39,-77.55,-17.1,-64.12,-8.55,-53.13,-85.49,-61.06,-46.41,-49.459,-49.46
45.8,39.7,53.13,35.42,29.92,16.491,-19.54,-49.46,8.55,-45.19,-47.02,6.72,-31.15,-29.93,-25.65,-26.25,-39.08,-19.54,-11.6,7.94,-49.459,-50.07,-45.19,-43.36,50.68,22.6,-28.71,-1.83,-6.11,-0.62,14.04,-18.93,-38.47,-10.99,-37.86,-36.03,-20.76,-15.87,-19.54,-18.32,-18.32,-59.23,-49.46,-69.61,-78.16,-17.71,-64.12,-8.55,-53.74,-85.49,-61.06,-46.41,-49.459,-50.07
45.19,39.7,51.91,35.42,29.31,16.491,-20.15,-49.46,8.55,-45.8,-47.63,6.72,-32.37,-29.93,-26.26,-26.25,-39.08,-20.15,-12.21,7.94,-49.459,-50.07,-45.19,-43.97,50.68,21.99,-28.71,-1.83,-6.11,-1.23,14.04,-18.93,-38.47,-9.77,-37.86,-36.03,-21.37,-16.48,-19.54,-18.32,-18.32,-59.23,-49.46,-69,-77.55,-17.1,-63.51,-7.94,-53.74,-86.11,-61.67,-46.41,-49.459,-50.07
44.57,39.08,52.52,34.81,29.92,15.881,-19.54,-50.07,7.94,-45.19,-47.63,6.72,-32.37,-30.54,-26.26,-26.25,-39.69,-20.15,-12.21,8.55,-49.459,-50.07,-45.19,-43.97,50.68,21.99,-28.09,-1.83,-5.5,-1.23,14.04,-18.32,-38.47,-10.38,-37.86,-35.42,-20.76,-17.09,-19.54,-18.93,-18.32,-59.23,-49.46,-69,-77.55,-17.1,-63.51,-8.55,-53.74,-86.11,-61.67,-46.41,-49.459,-50.07
44.57,39.08,51.91,34.2,29.92,15.881,-19.54,-49.46,8.55,-45.8,-47.02,6.72,-32.98,-31.15,-26.26,-26.87,-40.3,-20.76,-12.21,7.94,-50.069,-50.07,-45.19,-43.97,50.07,22.6,-28.09,-1.83,-5.5,-1.23,13.43,-18.93,-38.47,-10.38,-37.86,-36.03,-20.76,-16.48,-19.54,-18.93,-18.32,-59.23,-48.85,-69,-77.55,-17.1,-63.51,-8.55,-53.74,-85.49,-61.67,-47.02,-50.069,-50.07
43.96,38.47,51.3,33.59,29.92,16.491,-18.93,-49.46,8.55,-45.19,-47.63,6.72,-32.98,-31.15,-26.26,-26.87,-40.3,-20.76,-12.21,7.94,-49.459,-50.07,-44.58,-43.97,50.68,22.6,-28.09,-1.83,-5.5,-1.84,14.04,-18.32,-37.86,-10.38,-37.86,-36.64,-20.76,-16.48,-19.54,-18.93,-18.32,-59.84,-48.85,-69,-77.55,-17.1,-62.9,-8.55,-54.35,-86.11,-62.28,-45.8,-49.459,-50.07
43.35,37.86,51.91,33.59,29.31,15.881,-19.54,-49.46,7.32,-45.19,-47.02,6.72,-32.98,-31.15,-26.26,-27.48,-40.3,-21.37,-12.21,8.55,-49.459,-50.07,-45.19,-43.36,50.07,22.6,-28.71,-1.83,-5.5,-2.45,13.43,-18.93,-37.86,-10.38,-37.25,-36.64,-21.37,-15.87,-19.54,-18.93,-18.32,-59.23,-49.46,-68.39,-76.94,-17.1,-62.9,-7.94,-54.96,-86.11,-62.28,-45.8,-49.459,-50.07
42.74,37.86,51.3,32.98,29.92,16.491,-18.93,-49.46,8.55,-45.19,-47.02,6.72,-33.59,-31.15,-26.26,-26.87,-40.3,-20.76,-12.21,8.55,-50.069,-50.07,-45.19,-43.97,50.07,22.6,-28.09,-1.83,-4.88,-1.84,13.43,-18.93,-37.86,-9.77,-37.25,-36.03,-20.76,-15.87,-19.54,-18.93,-18.32,-59.23,-49.46,-69,-77.55,-17.1,-62.9,-8.55,-54.96,-86.11,-61.67,-46.41,-50.069,-50.07
